time;thread;label;success;code;latency;bytes;msg
2025-11-22 23:19:02.959;Step load 1-20;Get movie;true;200;74;2183;OK
2025-11-22 23:19:02.494;Step load 1-3;Get user session;true;200;576;712;OK
2025-11-22 23:19:02.705;Step load 1-8;Get user session;true;200;365;712;OK
2025-11-22 23:19:03.006;Step load 1-13;Get movie;true;200;74;2260;OK
2025-11-22 23:19:02.616;Step load 1-10;Rate movie;true;201;478;635;Created
2025-11-22 23:19:03.032;Step load 1-4;Get popular movies;true;200;78;13625;OK
2025-11-22 23:19:02.597;Step load 1-14;Get user session;true;200;539;712;OK
2025-11-22 23:19:02.738;Step load 1-15;Get user session;true;200;398;712;OK
2025-11-22 23:19:03.070;Step load 1-3;Get popular movies;true;200;82;13625;OK
2025-11-22 23:19:03.070;Step load 1-8;Get popular movies;true;200;81;13625;OK
2025-11-22 23:19:02.703;Step load 1-17;Delete movie rating;true;200;483;710;OK
2025-11-22 23:19:03.111;Step load 1-4;Get movie;true;200;77;2500;OK
2025-11-22 23:19:02.901;Step load 1-19;Rate movie;true;201;304;635;Created
2025-11-22 23:19:02.845;Step load 1-2;Rate movie;true;201;361;635;Created
2025-11-22 23:19:03.136;Step load 1-14;Get popular movies;true;200;76;13625;OK
2025-11-22 23:19:03.137;Step load 1-15;Get popular movies;true;200;78;13625;OK
2025-11-22 23:19:03.153;Step load 1-8;Get movie;true;200;82;2418;OK
2025-11-22 23:19:03.153;Step load 1-3;Get movie;true;200;83;2427;OK
2025-11-22 23:19:02.733;Step load 1-16;Rate movie;true;201;505;635;Created
2025-11-22 23:19:03.034;Step load 1-20;Rate movie;true;201;249;635;Created
2025-11-22 23:19:03.214;Step load 1-14;Get movie;true;200;70;2134;OK
2025-11-22 23:19:02.815;Step load 1-6;Get user session;true;200;472;712;OK
2025-11-22 23:19:03.216;Step load 1-15;Get movie;true;200;75;1649;OK
2025-11-22 23:19:02.763;Step load 1-18;Rate movie;true;201;546;635;Created
2025-11-22 23:19:03.094;Step load 1-10;Delete movie rating;true;200;251;710;OK
2025-11-22 23:19:02.815;Step load 1-11;Get user session;true;200;536;712;OK
2025-11-22 23:19:03.287;Step load 1-6;Get popular movies;true;200;84;13625;OK
2025-11-22 23:19:02.655;Step load 1-9;Get user session;true;200;726;712;OK
2025-11-22 23:19:03.082;Step load 1-13;Rate movie;true;201;339;635;Created
2025-11-22 23:19:03.190;Step load 1-4;Rate movie;true;201;232;635;Created
2025-11-22 23:19:03.353;Step load 1-11;Get popular movies;true;200;79;13625;OK
2025-11-22 23:19:03.373;Step load 1-6;Get movie;true;200;74;1870;OK
2025-11-22 23:19:02.789;Step load 1-7;Get user session;true;200;665;712;OK
2025-11-22 23:19:03.382;Step load 1-9;Get popular movies;true;200;81;13625;OK
2025-11-22 23:19:03.208;Step load 1-2;Delete movie rating;true;200;281;710;OK
2025-11-22 23:19:02.992;Step load 1-12;Get user session;true;200;509;712;OK
2025-11-22 23:19:03.434;Step load 1-11;Get movie;true;200;72;2237;OK
2025-11-22 23:19:02.875;Step load 1-1;Get user session;true;200;646;712;OK
2025-11-22 23:19:03.465;Step load 1-9;Get movie;true;200;70;2427;OK
2025-11-22 23:19:03.455;Step load 1-7;Get popular movies;true;200;82;13625;OK
2025-11-22 23:19:03.237;Step load 1-8;Rate movie;true;201;340;635;Created
2025-11-22 23:19:03.502;Step load 1-12;Get popular movies;true;200;80;13625;OK
2025-11-22 23:19:02.944;Step load 1-5;Get user session;true;200;651;712;OK
2025-11-22 23:19:03.522;Step load 1-1;Get popular movies;true;200;78;13625;OK
2025-11-22 23:19:03.538;Step load 1-7;Get movie;true;200;73;2427;OK
2025-11-22 23:19:03.285;Step load 1-20;Delete movie rating;true;200;350;710;OK
2025-11-22 23:19:03.237;Step load 1-3;Rate movie;true;201;403;635;Created
2025-11-22 23:19:03.584;Step load 1-12;Get movie;true;200;75;2246;OK
2025-11-22 23:19:03.311;Step load 1-18;Delete movie rating;true;200;359;710;OK
2025-11-22 23:19:03.207;Step load 1-19;Delete movie rating;true;200;463;710;OK
2025-11-22 23:19:03.602;Step load 1-1;Get movie;true;200;73;2610;OK
2025-11-22 23:19:03.596;Step load 1-5;Get popular movies;true;200;79;13625;OK
2025-11-22 23:19:03.240;Step load 1-16;Get user session;true;200;466;712;OK
2025-11-22 23:19:03.292;Step load 1-15;Rate movie;true;201;416;635;Created
2025-11-22 23:19:03.677;Step load 1-5;Get movie;true;200;72;2678;OK
2025-11-22 23:19:03.423;Step load 1-13;Delete movie rating;true;200;330;710;OK
2025-11-22 23:19:03.507;Step load 1-11;Rate movie;true;201;269;635;Created
2025-11-22 23:19:03.285;Step load 1-14;Rate movie;true;201;492;635;Created
2025-11-22 23:19:03.707;Step load 1-16;Get popular movies;true;200;78;13625;OK
2025-11-22 23:19:03.612;Step load 1-7;Rate movie;true;201;206;635;Created
2025-11-22 23:19:03.537;Step load 1-9;Rate movie;true;201;309;635;Created
2025-11-22 23:19:03.187;Step load 1-17;Get user session;true;200;672;712;OK
2025-11-22 23:19:03.788;Step load 1-16;Get movie;true;200;72;2134;OK
2025-11-22 23:19:03.424;Step load 1-4;Delete movie rating;true;200;493;710;OK
2025-11-22 23:19:03.676;Step load 1-1;Rate movie;true;201;243;635;Created
2025-11-22 23:19:03.860;Step load 1-17;Get popular movies;true;200;81;13625;OK
2025-11-22 23:19:03.750;Step load 1-5;Rate movie;true;201;199;635;Created
2025-11-22 23:19:03.710;Step load 1-15;Delete movie rating;true;200;278;710;OK
2025-11-22 23:19:03.942;Step load 1-17;Get movie;true;200;74;2390;OK
2025-11-22 23:19:03.449;Step load 1-6;Rate movie;true;201;569;635;Created
2025-11-22 23:19:03.636;Step load 1-20;Get user session;true;200;393;712;OK
2025-11-22 23:19:03.346;Step load 1-10;Get user session;true;200;717;712;OK
2025-11-22 23:19:03.580;Step load 1-8;Get user session;true;200;492;712;OK
2025-11-22 23:19:03.642;Step load 1-3;Get user session;true;200;455;712;OK
2025-11-22 23:19:04.030;Step load 1-20;Get popular movies;true;200;89;13625;OK
2025-11-22 23:19:03.490;Step load 1-2;Get user session;true;200;650;712;OK
2025-11-22 23:19:04.064;Step load 1-10;Get popular movies;true;200;81;13625;OK
2025-11-22 23:19:03.779;Step load 1-14;Delete movie rating;true;200;368;710;OK
2025-11-22 23:19:04.073;Step load 1-8;Get popular movies;true;200;80;13625;OK
2025-11-22 23:19:04.098;Step load 1-3;Get popular movies;true;200;91;13625;OK
2025-11-22 23:19:03.779;Step load 1-11;Get user session;true;200;411;712;OK
2025-11-22 23:19:04.122;Step load 1-20;Get movie;true;200;74;3103;OK
2025-11-22 23:19:03.862;Step load 1-16;Rate movie;true;201;343;635;Created
2025-11-22 23:19:03.660;Step load 1-12;Rate movie;true;201;552;635;Created
2025-11-22 23:19:04.146;Step load 1-10;Get movie;true;200;70;2237;OK
2025-11-22 23:19:04.142;Step load 1-2;Get popular movies;true;200;80;13625;OK
2025-11-22 23:19:04.154;Step load 1-8;Get movie;true;200;74;2260;OK
2025-11-22 23:19:03.820;Step load 1-7;Get user session;true;200;424;712;OK
2025-11-22 23:19:04.191;Step load 1-3;Get movie;true;200;75;1870;OK
2025-11-22 23:19:04.191;Step load 1-11;Get popular movies;true;200;75;13625;OK
2025-11-22 23:19:03.754;Step load 1-13;Get user session;true;200;520;712;OK
2025-11-22 23:19:03.671;Step load 1-19;Get user session;true;200;609;712;OK
2025-11-22 23:19:04.224;Step load 1-2;Get movie;true;200;73;2183;OK
2025-11-22 23:19:03.918;Step load 1-4;Get user session;true;200;389;712;OK
2025-11-22 23:19:04.245;Step load 1-7;Get popular movies;true;200;88;13625;OK
2025-11-22 23:19:04.268;Step load 1-11;Get movie;true;200;69;2237;OK
2025-11-22 23:19:03.952;Step load 1-5;Delete movie rating;true;200;399;710;OK
2025-11-22 23:19:04.275;Step load 1-13;Get popular movies;true;200;78;13625;OK
2025-11-22 23:19:04.281;Step load 1-19;Get popular movies;true;200;78;13625;OK
2025-11-22 23:19:03.671;Step load 1-18;Get user session;true;200;715;712;OK
2025-11-22 23:19:04.308;Step load 1-4;Get popular movies;true;200;79;13625;OK
2025-11-22 23:19:04.334;Step load 1-7;Get movie;true;200;77;2085;OK
2025-11-22 23:19:03.921;Step load 1-1;Delete movie rating;true;200;499;710;OK
2025-11-22 23:19:04.354;Step load 1-13;Get movie;true;200;69;2384;OK
2025-11-22 23:19:04.360;Step load 1-19;Get movie;true;200;73;2291;OK
2025-11-22 23:19:03.848;Step load 1-9;Get user session;true;200;598;712;OK
2025-11-22 23:19:04.389;Step load 1-4;Get movie;true;200;75;3103;OK
2025-11-22 23:19:04.388;Step load 1-18;Get popular movies;true;200;77;13625;OK
2025-11-22 23:19:04.020;Step load 1-6;Delete movie rating;true;200;473;710;OK
2025-11-22 23:19:04.018;Step load 1-17;Rate movie;true;201;476;635;Created
2025-11-22 23:19:04.447;Step load 1-9;Get popular movies;true;200;76;13625;OK
2025-11-22 23:19:04.467;Step load 1-18;Get movie;true;200;71;1496;OK
2025-11-22 23:19:04.207;Step load 1-16;Delete movie rating;true;200;356;710;OK
2025-11-22 23:19:03.989;Step load 1-15;Get user session;true;200;575;712;OK
2025-11-22 23:19:04.524;Step load 1-9;Get movie;true;200;75;1649;OK
2025-11-22 23:19:04.425;Step load 1-13;Rate movie;true;201;197;635;Created
2025-11-22 23:19:04.198;Step load 1-20;Rate movie;true;201;440;635;Created
2025-11-22 23:19:04.149;Step load 1-14;Get user session;true;200;493;712;OK
2025-11-22 23:19:04.565;Step load 1-15;Get popular movies;true;200;79;13625;OK
2025-11-22 23:19:04.465;Step load 1-4;Rate movie;true;201;232;635;Created
2025-11-22 23:19:04.217;Step load 1-10;Rate movie;true;201;492;635;Created
2025-11-22 23:19:04.645;Step load 1-15;Get movie;true;200;73;1649;OK
2025-11-22 23:19:04.339;Step load 1-11;Rate movie;true;201;385;635;Created
2025-11-22 23:19:04.644;Step load 1-14;Get popular movies;true;200;82;13625;OK
2025-11-22 23:19:04.496;Step load 1-17;Delete movie rating;true;200;270;710;OK
2025-11-22 23:19:04.229;Step load 1-8;Rate movie;true;201;548;635;Created
2025-11-22 23:19:04.215;Step load 1-12;Get user session;true;200;564;712;OK
2025-11-22 23:19:04.728;Step load 1-14;Get movie;true;200;75;2610;OK
2025-11-22 23:19:04.421;Step load 1-1;Get user session;true;200;422;712;OK
2025-11-22 23:19:04.434;Step load 1-19;Rate movie;true;201;415;635;Created
2025-11-22 23:19:04.268;Step load 1-3;Rate movie;true;201;583;635;Created
2025-11-22 23:19:04.780;Step load 1-12;Get popular movies;true;200;74;13625;OK
2025-11-22 23:19:04.600;Step load 1-9;Rate movie;true;201;308;635;Created
2025-11-22 23:19:04.299;Step load 1-2;Rate movie;true;201;622;635;Created
2025-11-22 23:19:04.856;Step load 1-12;Get movie;true;200;68;2345;OK
2025-11-22 23:19:04.844;Step load 1-1;Get popular movies;true;200;82;13625;OK
2025-11-22 23:19:04.540;Step load 1-18;Rate movie;true;201;402;635;Created
2025-11-22 23:19:04.494;Step load 1-6;Get user session;true;200;487;712;OK
2025-11-22 23:19:04.780;Step load 1-8;Delete movie rating;true;200;210;710;OK
2025-11-22 23:19:04.412;Step load 1-7;Rate movie;true;201;581;635;Created
2025-11-22 23:19:04.928;Step load 1-1;Get movie;true;200;75;1870;OK
2025-11-22 23:19:04.805;Step load 1-14;Rate movie;true;201;250;635;Created
2025-11-22 23:19:04.982;Step load 1-6;Get popular movies;true;200;74;13625;OK
2025-11-22 23:19:04.352;Step load 1-5;Get user session;true;200;714;712;OK
2025-11-22 23:19:04.910;Step load 1-9;Delete movie rating;true;200;194;710;OK
2025-11-22 23:19:04.853;Step load 1-3;Delete movie rating;true;200;269;710;OK
2025-11-22 23:19:04.624;Step load 1-13;Delete movie rating;true;200;503;710;OK
2025-11-22 23:19:05.059;Step load 1-6;Get movie;true;200;68;2260;OK
2025-11-22 23:19:05.067;Step load 1-5;Get popular movies;true;200;80;13625;OK
2025-11-22 23:19:04.767;Step load 1-17;Get user session;true;200;418;712;OK
2025-11-22 23:19:04.728;Step load 1-11;Get user session;true;200;466;712;OK
2025-11-22 23:19:04.642;Step load 1-20;Delete movie rating;true;200;562;710;OK
2025-11-22 23:19:05.149;Step load 1-5;Get movie;true;200;74;2260;OK
2025-11-22 23:19:04.852;Step load 1-19;Get user session;true;200;405;712;OK
2025-11-22 23:19:04.925;Step load 1-2;Delete movie rating;true;200;339;710;OK
2025-11-22 23:19:05.186;Step load 1-17;Get popular movies;true;200;80;13625;OK
2025-11-22 23:19:05.195;Step load 1-11;Get popular movies;true;200;80;13625;OK
2025-11-22 23:19:04.699;Step load 1-4;Delete movie rating;true;200;576;710;OK
2025-11-22 23:19:05.058;Step load 1-14;Delete movie rating;true;200;264;710;OK
2025-11-22 23:19:05.258;Step load 1-19;Get popular movies;true;200;82;13625;OK
2025-11-22 23:19:05.268;Step load 1-17;Get movie;true;200;74;1649;OK
2025-11-22 23:19:04.926;Step load 1-12;Rate movie;true;201;418;635;Created
2025-11-22 23:19:05.276;Step load 1-11;Get movie;true;200;70;2134;OK
2025-11-22 23:19:04.720;Step load 1-15;Rate movie;true;201;629;635;Created
2025-11-22 23:19:05.128;Step load 1-6;Rate movie;true;201;264;635;Created
2025-11-22 23:19:04.945;Step load 1-18;Delete movie rating;true;200;464;710;OK
2025-11-22 23:19:05.343;Step load 1-19;Get movie;true;200;75;2134;OK
2025-11-22 23:19:04.564;Step load 1-16;Get user session;true;200;878;712;OK
2025-11-22 23:19:05.105;Step load 1-9;Get user session;true;200;364;712;OK
2025-11-22 23:19:05.224;Step load 1-5;Rate movie;true;201;262;635;Created
2025-11-22 23:19:04.712;Step load 1-10;Get user session;true;200;778;712;OK
2025-11-22 23:19:05.443;Step load 1-16;Get popular movies;true;200;79;13625;OK
2025-11-22 23:19:05.470;Step load 1-9;Get popular movies;true;200;79;13625;OK
2025-11-22 23:19:05.128;Step load 1-13;Get user session;true;200;426;712;OK
2025-11-22 23:19:05.206;Step load 1-20;Get user session;true;200;351;712;OK
2025-11-22 23:19:04.996;Step load 1-7;Delete movie rating;true;200;563;710;OK
2025-11-22 23:19:05.491;Step load 1-10;Get popular movies;true;200;75;13625;OK
2025-11-22 23:19:05.525;Step load 1-16;Get movie;true;200;72;2260;OK
2025-11-22 23:19:05.551;Step load 1-9;Get movie;true;200;74;3103;OK
2025-11-22 23:19:05.555;Step load 1-13;Get popular movies;true;200;76;13625;OK
2025-11-22 23:19:05.344;Step load 1-17;Rate movie;true;201;295;635;Created
2025-11-22 23:19:05.567;Step load 1-10;Get movie;true;200;75;2134;OK
2025-11-22 23:19:05.559;Step load 1-20;Get popular movies;true;200;83;13625;OK
2025-11-22 23:19:05.005;Step load 1-1;Rate movie;true;201;641;635;Created
2025-11-22 23:19:04.991;Step load 1-8;Get user session;true;200;715;712;OK
2025-11-22 23:19:05.633;Step load 1-13;Get movie;true;200;83;2610;OK
2025-11-22 23:19:05.644;Step load 1-20;Get movie;true;200;74;1974;OK
2025-11-22 23:19:05.395;Step load 1-6;Delete movie rating;true;200;323;710;OK
2025-11-22 23:19:05.420;Step load 1-19;Rate movie;true;201;323;635;Created
2025-11-22 23:19:05.265;Step load 1-2;Get user session;true;200;509;712;OK
2025-11-22 23:19:05.346;Step load 1-12;Delete movie rating;true;200;432;710;OK
2025-11-22 23:19:05.707;Step load 1-8;Get popular movies;true;200;78;13625;OK
2025-11-22 23:19:05.348;Step load 1-11;Rate movie;true;201;496;635;Created
2025-11-22 23:19:05.487;Step load 1-5;Delete movie rating;true;200;358;710;OK
2025-11-22 23:19:05.787;Step load 1-8;Get movie;true;200;69;2384;OK
2025-11-22 23:19:05.775;Step load 1-2;Get popular movies;true;200;82;13625;OK
2025-11-22 23:19:05.648;Step load 1-1;Delete movie rating;true;200;260;710;OK
2025-11-22 23:19:05.351;Step load 1-15;Delete movie rating;true;200;565;710;OK
2025-11-22 23:19:05.858;Step load 1-2;Get movie;true;200;74;1974;OK
2025-11-22 23:19:05.643;Step load 1-10;Rate movie;true;201;321;635;Created
2025-11-22 23:19:05.600;Step load 1-16;Rate movie;true;201;382;635;Created
2025-11-22 23:19:05.276;Step load 1-4;Get user session;true;200;718;712;OK
2025-11-22 23:19:05.641;Step load 1-17;Delete movie rating;true;200;410;710;OK
2025-11-22 23:19:05.745;Step load 1-19;Delete movie rating;true;200;318;710;OK
2025-11-22 23:19:05.323;Step load 1-14;Get user session;true;200;750;712;OK
2025-11-22 23:19:05.995;Step load 1-4;Get popular movies;true;200;83;13625;OK
2025-11-22 23:19:05.719;Step load 1-20;Rate movie;true;201;404;635;Created
2025-11-22 23:19:05.410;Step load 1-18;Get user session;true;200;729;712;OK
2025-11-22 23:19:06.079;Step load 1-4;Get movie;true;200;72;2237;OK
2025-11-22 23:19:06.075;Step load 1-14;Get popular movies;true;200;83;13625;OK
2025-11-22 23:19:05.858;Step load 1-8;Rate movie;true;201;314;635;Created
2025-11-22 23:19:05.846;Step load 1-11;Delete movie rating;true;200;341;710;OK
2025-11-22 23:19:05.561;Step load 1-7;Get user session;true;200;643;712;OK
2025-11-22 23:19:06.140;Step load 1-18;Get popular movies;true;200;83;13625;OK
2025-11-22 23:19:06.160;Step load 1-14;Get movie;true;200;75;1649;OK
2025-11-22 23:19:05.780;Step load 1-12;Get user session;true;200;493;712;OK
2025-11-22 23:19:05.627;Step load 1-9;Rate movie;true;201;650;635;Created
2025-11-22 23:19:06.204;Step load 1-7;Get popular movies;true;200;77;13625;OK
2025-11-22 23:19:06.226;Step load 1-18;Get movie;true;200;76;2085;OK
2025-11-22 23:19:06.125;Step load 1-20;Delete movie rating;true;200;199;710;OK
2025-11-22 23:19:05.934;Step load 1-2;Rate movie;true;201;408;635;Created
2025-11-22 23:19:05.717;Step load 1-13;Rate movie;true;201;629;635;Created
2025-11-22 23:19:06.283;Step load 1-7;Get movie;true;200;73;1870;OK
2025-11-22 23:19:06.274;Step load 1-12;Get popular movies;true;200;84;13625;OK
2025-11-22 23:19:06.153;Step load 1-4;Rate movie;true;201;253;635;Created
2025-11-22 23:19:05.966;Step load 1-10;Delete movie rating;true;200;445;710;OK
2025-11-22 23:19:05.719;Step load 1-6;Get user session;true;200;693;712;OK
2025-11-22 23:19:06.360;Step load 1-12;Get movie;true;200;76;2390;OK
2025-11-22 23:19:05.985;Step load 1-16;Delete movie rating;true;200;496;710;OK
2025-11-22 23:19:06.237;Step load 1-14;Rate movie;true;201;259;635;Created
2025-11-22 23:19:06.412;Step load 1-6;Get popular movies;true;200;84;13625;OK
2025-11-22 23:19:05.846;Step load 1-5;Get user session;true;200;707;712;OK
2025-11-22 23:19:06.357;Step load 1-7;Rate movie;true;201;203;635;Created
2025-11-22 23:19:06.498;Step load 1-6;Get movie;true;200;69;1870;OK
2025-11-22 23:19:06.188;Step load 1-11;Get user session;true;200;382;712;OK
2025-11-22 23:19:05.918;Step load 1-15;Get user session;true;200;709;712;OK
2025-11-22 23:19:06.554;Step load 1-5;Get popular movies;true;200;80;13625;OK
2025-11-22 23:19:06.570;Step load 1-11;Get popular movies;true;200;80;13625;OK
2025-11-22 23:19:06.438;Step load 1-12;Rate movie;true;201;219;635;Created
2025-11-22 23:19:05.910;Step load 1-1;Get user session;true;200;786;712;OK
2025-11-22 23:19:06.628;Step load 1-15;Get popular movies;true;200;79;13625;OK
2025-11-22 23:19:06.636;Step load 1-5;Get movie;true;200;74;2678;OK
2025-11-22 23:19:06.325;Step load 1-20;Get user session;true;200;391;712;OK
2025-11-22 23:19:06.652;Step load 1-11;Get movie;true;200;73;2384;OK
